Kanda/Books,Sarga/Chapters,Shloka/Verse,English_translation
Aranya,4,34,"dazzling golden bows eliminated demon retrieved Seetha gladly journeyed 
 great forest like entities abiding skies Sun Moon"
Aranya,5,1,"killing stupendously mighty demon Viradha forest Rama comfortingly embraced Seetha spoke 
 brother Lakshmana beaming forth resplendence"
Aranya,5,2," Difficult impassable forest forest inhabitants let quickly ascetically rich 
 sage Sharabhanga"
Aranya,5,3,"approach hermitage Sage Sharabhanga sage divine effect purified soul saw 
 great wonder nearby hermitage Sharabhanga.[3 5 3b 4"
Aranya,5,5,"Rama seen Indra lord worlds radiant body coupled radiance Sun Fire mounted 
 great chariot touch earth wearing greatly brilliant ornaments attired spotless dress 
 divinities attending selfsame great souls worshipping"
Aranya,5,7,"Rama saw nearby chariot yoked green horses traverses firmament splendour 
 like noontime sun cluster silver clouds like silvern sphere moon"
Aranya,5,9,"saw stainless parasol Indra marvellously garlanded shining forth exemplary invaluable royal 
 fanning instruments golden handles best female celestials handling fanning Indra head sides"
Aranya,5,10,"celestials like gandharva s amara s siddhaa s great sages extolling Indra abiding 
 firmament"
Aranya,5,11,seeing Indra speaking sage Sharabhanga Rama spoke Lakshmana
Aranya,5,12,"Rama pointing chariot expressed amazement saying"" Lakshmana wonderful chariot includes 
 effulgence auspiciousness abides firmament highly luminous like Sun"
Aranya,5,14," horses earlier heard teachers telling belong Indra Chief Invitee Vedic rituals 
 divinely green horses abide firmament definitely Indra horses"
Aranya,5,15," oh manly tiger Lakshmana hundreds hundreds Indra youthful ones 
 ear ornaments swords hands wide broad chests club shaped arms clad glimmering red garments 
 like tigers unapproachable wearing ornamental chains chest place akin 
 flaring fires appearance Soumitri bear look year olds"
Aranya,5,18," age factor gods remains constant age appears nice looking Tigerly men 
 gods immortals young"
Aranya,5,19, Stay moment Lakshmana Vaidehi know clearly resplendent chariot
Aranya,5,20,saying Lakshmana stay ' Rama proceeded hermitage Sage Sharabhanga
Aranya,5,21,seeing Rama arriving Indra bade farewell Sage Sharabhanga said celestials attending
Aranya,5,22," comes Rama talks lead vow completing result incarnation 
 eligible Let victorious accomplished soon 
 happen soon great deed verily performed highly impossible"
Aranya,5,24,"Enemy destroyer Indra adoringly bade farewell sage travelled heavens chariot green 
 horses"
Aranya,5,25,"transit Thousand eyed Indra Raghava adherents came nearby 
 Sage Sharabhanga sitting nearby altar fire"
Aranya,5,26,"Touching feet Sage Sharabhanga Rama Seetha Lakshmana duly permitted invited 
 Sage Sharabhanga sat obtained shelter"
Aranya,5,27,Raghava enquired sage arrival Indra Sage Sharabhanga narrated
Aranya,5,28," Oh Rama boon giver Indra wishes Brahma abode achieved arduous ascesis 
 unattainable souls unconquered"
Aranya,5,29," knowing course nearby oh Manly tiger seeing dear guest wish Brahma 
 abode"
Aranya,5,30," Having met virtuous great soul oh manly tiger wish undesirable lesser 
 heavens Brahma abode highest"
Aranya,5,31," Oh Tigerly man non diminishing abodes achieved Brahma abode yonder paradise 
 achieved ascesis"" said Sage Sharabhanga Rama"
Aranya,5,32,"said Sage Sharabhanga Manly tiger Rama scholar scriptures spoke sentence 
 sage"
Aranya,5,33, gain worlds oh Great Saint seek place dwell forest indicated
Aranya,5,34,"said Raghava like Indra strength supremely intellectual Sage Sharabhanga spoke sentence 
 way"
Aranya,5,35," oh Rama great resplendent sage named Suteekshna lives forest virtuous self disciplined 
 benignant"
Aranya,5,36, approach Sage Suteekshna arrange housing auspicious dpleasant place woods hermits
Aranya,5,37," Following opposite flow follow River Mandaakini carries flower ferries reach 
 Sage Suteekshna hermitage"
Aranya,5,38," way oh manly tiger oh sire moment till forsake body parts like 
 snake casting withered moult"
Aranya,5,39,"hymnist invoking sacred fire offering oblations clarified butter radiant sage Sharabhanga 
 entered sacred fire"
Aranya,5,40,"fire burnt great soul Sharabhanga head hair body hair shrunk skin bones 
 flesh blood burnt completely"
Aranya,5,41,"Sage Sharabhanga reappeared youngster semblance Fire o\n resurrecting altar 
 fire shone forth"
Aranya,5,42,"Sage Sharabhanga transcending ethereal worlds fire worshippers saints great souls divinities 
 ascended Brahma abode"
Aranya,5,43,"meritorious best Brahman Sharabhanga seen Brahma Brahma abode Brahma seeing Brahman 
 happily spoke"" Welcome"
Aranya,6,1,"Sage Sharabhanga attaining heaven groups sages assembled approached 
   Rama Kakutstha dynasty glowing resplendence"
Aranya,6,2,"sages called Vaikahanasa s Vaalakhilyaa s 
   water feet wash thrive drinking rays sun moon 
   pound stones thrive leaves sages"
Aranya,6,3,"use teeth grid grain eat perform 
   ascesis neck deep water sleep head resting shoulders 
   chests kind bed use kind beds 
   meditate repose sitting enclosure leg space"
Aranya,6,4,"sages food water air like 
   meditate staying sky sleep bare ground"
Aranya,6,5,"dwellers high peaked places senses controlled 
   wearers wet cloths reciting hymn japa like meditate 
   kinds fire"
Aranya,6,6,"Vedic resplendence firm yogic control arrived 
   hermitage Sage Sharabhanga Rama"
Aranya,6,7,"virtuous sages coming groups neared Rama best beholder 
   virtue said supreme virtue"
Aranya,6,8," supreme charioteer born Ikshvaku dynasty 
   protector earth control Indra ruler divinities similar 
   ruler"
Aranya,6,9,"born Ikshvaku dynasty Supreme Charioteer 
   Supreme Charioteer Earth earthlings Indra protects divinities 
   protector"
Aranya,6,9," renowned worlds repute valour 
   abounding virtues like truthfulness devotion father 
   righteousness"
Aranya,6,10," great souled knower righteousness patron virtue 
   approaching beg state 
   excused"
Aranya,6,11," Oh great dharma wrongness occur king takes sixth 
   country produce cess safeguard subjects like sons"
Aranya,6,12," king shall treat subjects kingdom sons shall 
   protect ready save cost lives 
   endeavouring manner attain permanent renown lasting 
   years come attains prosperous place Brahma abode"
Aranya,6,14," righteously protects subjects fourth merit 
   great duty bound deeds performed individual sage yajna s ascesis meditation etc 
   performances"
Aranya,6,15," O Rama protector hermitages suchlike 
   reverent Brahmans numerously look forsaken 
   demolished demons devastatingly"
Aranya,6,16," Come bodies sages contemplative souls 
   variously killed ghastly demons forest"
Aranya,6,17," Pampa riverside alongside River Mandakini surroundings 
   Mt. Chitrakuta hideous warfare"
Aranya,6,18," able tolerate injustice sages executed 
   forest demons fiendish deeds ghastly manner"
Aranya,6,19," present protector 
   purpose protecting killed nightwalkers safe guard"
Aranya,6,20," oh valorous Rama way deducible earth 
   oh prince protect demons"
Aranya,6,21,"hearing said sages great penance virtue souled 
   Rama said unto sages"
Aranya,6,22," Unapt way speaking command behest 
   personal purpose enter forests"
Aranya,6,23," entered forest ordered father obliterate 
   unconscionable state owing misdeeds demons"
Aranya,6,24," Perchance come achievement purpose dwelling 
   forest immensely fruitful"
Aranya,6,25," wish eliminate demons enemies sages war let sages behold 
   valour brother valour"" Rama promised sages"
Aranya,6,26,"giving aegis sages valiant Rama firmly virtue souled 
   journeyed Sage Suteekshna Lakshmana sages given 
   Honourable Janaka Seetha"
Aranya,7,1,"Rama enemy scorcher gone threshold hermitage Sage Suteekshna 
 brother Lakshmana Seetha Brahmans accompanied 
 way"
Aranya,7,2,"travelling long way crossing rivers plenty waters seen 
 tranquil mountain towering like great Mt. Meru"
Aranya,7,3,"best ones Ikshvaku dynasty Raghava s Seetha 
 entered forest diverse trees"
Aranya,7,4,"Entering perilous forest flower fruit bearing trees 
 seen hermitage reclusive place adorned rows jute cloths garlanding"
Aranya,7,5,"seeing ascetically rich Sage Suteekshna sitting yogic posture 
 body bearing lotus like blotches soil Rama dutifully spoke"
Aranya,7,6," Oh godly sage Rama come oh knower virtue oh great 
 sage oh truthfulness courage talk"
Aranya,7,7,"sage having seen brave best proponent virtue Rama embraced 
 hands spoke sentence"
Aranya,7,8," Welcome Rama best Raghu dynasty best patron truth 
 presently caught hermitage unprepared lorded"
Aranya,7,9," awaiting oh greatly renowned ascent heavens 
 casting body earth plane oh brave heard arrived 
 Chitrakuta repudiated kingdom"
Aranya,7,10," king gods chief invitee sacrifices Indra approached 
 great deity said conquered worlds meritorious deeds"
Aranya,7,12," Let bequeath worlds cherished gods sages alike 
 won ascesis enjoy wife brother Lakshmana"
Aranya,7,13,"self respecting Rama replied radiant sage intense asceticism great soul 
 advocate truth Indra reply Brahma"
Aranya,7,14," gain worlds oh great saint seek place dwell 
 forest indicated"
Aranya,7,15," expert affairs interested welfare beings 
 said great souled Sage Sharabhanga Sage Gautama dynasty"
Aranya,7,16,"said Rama great sage world renown spoke sweet worded sentence 
 great pleasure"
Aranya,7,17," delight good featured hermitage groups sages 
 moving contains tubers fruits"" said Sage Suteekshna"
Aranya,7,18," herds large animals coming hermitage return 
 scaring course killing fear"
Aranya,7,19," Know problem animals"" said sage 
 hearing words great sage brave elder brother Lakshmana taking bow arrow said 
 sentence"
Aranya,7,20," eradicate oh greatly blessed animals come collectively 
 herds sharp edged curve end arrows"
Aranya,7,21," interested animals mercifully 
 painful deem staying hermitage unbefitting"" 
 said Rama"
Aranya,7,22,"saying sage Rama came twilight paused worshipping 
 westward vesperal time Rama arranged stay Seetha Lakshmana 
 delightful hermitage Sage Suteekshna"
Aranya,7,24,"great soul Sage Suteekshna completing evening rituals observing 
 fall night courteously served food auspicious worthy sages 
 best men Rama Lakshmana"
Aranya,8,1,"Rama Soumitri revered Sage Suteekhsna spent night awoken 
 morning"
Aranya,8,2,"Rama got according time Seetha touched finely cool water lotus fragrance 
 morning bath"
Aranya,8,3,"Vaidehi Rama Lakshmana worshipping sacred fire deities dutifully 
 shelter sages forest seeing dawning sun reft blemishes 
 approached Sage Suteekshna speaking sentence gently"
Aranya,8,5," stayed happily oh god venerated venerable like come ask 
 permission wish journey sages hastening"
Aranya,8,6," haste habitats hermitages entirety wish sages 
 meritorious selves living Dandaka forest"
Aranya,8,7," wish permission eminent sages virtuous self controlled 
 ascesis look like veritable tongues sacred fire"
Aranya,8,8," wish proceed sun attains intolerable glare like unworthy person unworthy lineage 
 attains wealth improper way glare"" saying Rama Seetha Lakshmana venerated 
 feet sage Suteekshna"
Aranya,8,10,"eminent sage lifted touching feet embraced tightly said sentence 
 friendliness"
Aranya,8,11," Proceed invulnerable way Rama Lakshmana Seetha follows 
 closely like shadow"
Aranya,8,12," pleasant thresholds hermitages dwellers forests Dandaka oh Valiant 
 souls consecrated ascesis"
Aranya,8,13," flowered woodlands grown fruits tubers herds best animals 
 peaceful bird flocks tranquil waters spreading clusters bloomed lotuses water birds 
 pools lakes eye pleasing rapids mountains pleasant forests loaded 
 hearty screams precooks"
Aranya,8,16," dear Rama Soumitri come hermitage 
 seeing"
Aranya,8,17,"said sage Rama turn said"" "" having performed circumambulations 
 sage started journey"
Aranya,8,18,broad eyed Seetha gave auspicious quivers bows brothers spotless swords
Aranya,8,19,"Rama Lakshmana tied beautiful quivers backs took 
 twangy bows exited hermitage way"
Aranya,8,20,"Raghava s handsome princes swiftly set permitted august sage 
 wielding bows swords Seetha"
Aranya,9,1,"Rama scion Raghu husband started permitted Sage Suteekshna Vaidehi 
 spoke friendly words"
Aranya,9,2," Gross unjust accrue abstruse way indulgence enkindled merely 
 desire world possible fend recourse justness"
Aranya,9,3," self gratifications definite products desire speaking fallacious 
 utterances worse worst malefic self gratifications 
 fascination wife cruelness enmity"
Aranya,9,4," habit telling specious words past future 
 oh Raghava wherefrom virtue ruining desire women"
Aranya,9,5," Oh king earlier vile desire women absent unobserved 
 desire corner heart oh prince interested wife"
Aranya,9,7," conscientious adherent truth obliging father orders virtue truth 
 nay established"
Aranya,9,8," Oh dextrous possibly shouldered controlled senses oh graceful 
 gaze aware sense control"
Aranya,9,9," tendency torture ' lives enmity usually effectuated 
 unwarily suddenly chanced"
Aranya,9,10," Intending safeguard sages promised dwellers Dandaka forest oh valiant 
 eliminate demons fight"
Aranya,9,11," respect started known Dandaka forest brother 
 wielding bow arrows"
Aranya,9,12," seeing starting mind apprehensively upset verily reflecting bearing 
 appears beneficial good"
